"Title","Author","Recipient","Date","","","From","","","To","Collection"
"Jefcoat10"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","June 3, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat11"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","June 3, 1862","","Orangeburg County","SC","Sullivan's Island","Charleston County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat12"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","June 19, 1862","","Orangeburg County","SC","Sullivan's Island","Charleston County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat13"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","June 24, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat14"," Samuel W.  Jefcoat "," Rachel Elizabeth Jefcoat ","June 25, 1862","James Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat15"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","June 25, 1862","","Lexington County","SC","Sullivan's Island","Charleston County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat16"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","June 28, 1862","","Orangeburg County","SC","Sullivan's Island","Charleston County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat17"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","July 4, 1862","","Orangeburg County","SC","Sullivan's Island","Charleston County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat18"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","July 8, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat19"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","July 29, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat2"," Henry Wiley Jefcoat "," John James Jefcoat ","April 6, 1862","James Island","Charleston County","SC","","","","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat22"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","September 16, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat24"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","September 9, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat25"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","September 28, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat26"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","September 30, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat27"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","October 23, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat28"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","October 29, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat29"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","November 2, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat3"," Benjamin J. P.  Jefcoat "," John James Jefcoat ","February 1, 1862","","Charleston County","SC","","","","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat30"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","November 5, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat32"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","December 17, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat33"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","December 21, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat34"," John James Jefcoat "," Frederick K. Livingston Jr.","January 4, 1863","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat35"," Henry Wiley Jefcoat "," John James Jefcoat ","January 25, 1863","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat37"," Henry Wiley Jefcoat ,  Calvin A. Jefcoat "," John James Jefcoat ","February 22, 1863","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat37"," Henry Wiley Jefcoat ,  Calvin A. Jefcoat "," John James Jefcoat ","February 22, 1863","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat38"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","March 1, 1863","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat39"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","March 10, 1863","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat4"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","May 8, 1862","Sullivan's Island","Charleston County","SC","","","","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat41"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","April 1, 1863","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat42"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","April 6, 1863","","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat43"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","April 12, 1863","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat44"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","May 24, 1863","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat45"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","June 17, 1863","","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat46"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","July 10, 1863","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat47"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","July 7, 1863","","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat48"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","July 14, 1863","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat49"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","July 28, 1863","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat5"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","May 15, 1862","","Orangeburg County","SC","","Charleston County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat50"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","August 18, 1863","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat51"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","August 21, 1863","","Orangeburg County","SC","Sullivan's Island","Charleston County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat52"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","August 28, 1863","","Lexington County","SC","Sullivan's Island","Charleston County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat53"," John James Jefcoat ,  Henry Wiley Jefcoat "," Rachel Elizabeth Jefcoat ","September 1, 1863","","","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat53"," John James Jefcoat ,  Henry Wiley Jefcoat "," Rachel Elizabeth Jefcoat ","September 1, 1863","","","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat54"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","September 4, 1863","","Orangeburg County","SC","","Charleston County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat55"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","September 15, 1863","","Lexington County","SC","","Charleston County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat56"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","September 18, 1863","","","SC","","","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat57"," J. J.  A. Jefcoat "," John James Jefcoat ","October 2, 1863","","Charleston County","SC","","","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat58"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","November 3, 1863","","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat59"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","November 13, 1863","","","SC","","Charleston County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat6"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","May 20, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat60"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","November 17, 1863","","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat61"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","November 24, 1863","","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat62"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","November 25, 1863","","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat63"," John James Jefcoat ,  Henry Wiley Jefcoat "," Rachel Elizabeth Jefcoat ","December 1, 1863","","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat63"," John James Jefcoat ,  Henry Wiley Jefcoat "," Rachel Elizabeth Jefcoat ","December 1, 1863","","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat64"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","December 11, 1863","","","SC","","","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat65"," Mariah Elizabeth Jefcoat ,  Wiley Johnson Jefcoat "," John James Jefcoat ","December 15, 1863","","Lexington County","SC","","","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat65"," Mariah Elizabeth Jefcoat ,  Wiley Johnson Jefcoat "," John James Jefcoat ","December 15, 1863","","Lexington County","SC","","","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat66"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","December 18, 1863","","","SC","","","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat67"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","December 27, 1863","","Lexington County","SC","","","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat68"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","December 29, 1863","","","SC","","","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat69"," Wiley Johnson Jefcoat "," John James Jefcoat ","January 4, 1864","","","SC","","","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat7"," Frederick K. Livingston Jr."," John James Jefcoat ","May 24, 1862","","Orangeburg County","SC","","Charleston County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat70"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","February 16, 1864","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat71"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","February 22, 1864","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat72"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","March 8, 1864","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat73"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","March 17, 1864","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat74"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","March 25, 1864","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat75"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","April 12, 1864","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat76"," Rachel Elizabeth Jefcoat "," John James Jefcoat ","April 30, 1864","","Lexington County","SC","Sullivan's Island","Charleston County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat77"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","May 21, 1864","","Charleston County","SC","","","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat78"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","May 25, 1864","Florence","","SC","","","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat8"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","May 23, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat9"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","May 27, 1862","Sullivan's Island","Charleston County","SC","","Orangeburg County","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat90"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","","","","SC","","","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat91"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","January 24, 1865","","","SC","","","SC","John J. Jefcoat Papers, 1850-1891 "
"Jefcoat92"," John James Jefcoat "," Rachel Elizabeth Jefcoat ","January 30, 1865","","","SC","","","SC","John J. Jefcoat Papers, 1850-1891 "
"Lawry1"," Isaac M.  Lawry "," Lizzie   ","April 2, 1864","Fort Sumter","","SC","","","","Lewis Leigh Collection"
"Lefevers27"," Isaac  Lefevers "," Catherine  Lefevers ","February 23, 1863","","","SC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers28"," Isaac  Lefevers "," Catherine  Lefevers ,  Henry  Rhodes ","February 26, 1863","Pocotaligo Station","Beaufort County","SC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers28"," Isaac  Lefevers "," Catherine  Lefevers ,  Henry  Rhodes ","February 26, 1863","Pocotaligo Station","Beaufort County","SC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers29"," Isaac  Lefevers "," Catherine  Lefevers ","March 1, 1863","Pocotaligo Station","Beaufort County","SC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers30"," Isaac  Lefevers "," Catherine  Lefevers ","March 17, 1863","Pocotaligo Station","Beaufort County","SC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers31"," Isaac  Lefevers "," Catherine  Lefevers ","March 26, 1863","Pocotaligo Station","Beaufort County","SC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers32"," Isaac  Lefevers "," Catherine  Lefevers ","April 3, 1863","Pocotaligo Station","Beaufort County","SC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers33"," Isaac  Lefevers "," Catherine  Lefevers ","April 5, 1863","Pocotaligo Station","Beaufort County","SC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers35"," Isaac  Lefevers "," Henry  Rhodes ","April 7, 1863","Pocotaligo Station","Beaufort County","SC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers36"," Isaac  Lefevers "," Catherine  Lefevers ","April 9, 1863","Pocotaligo Station","Beaufort County","SC","","Catawba County","NC","Isaac Lefevers Papers"
"Lister1"," A. R. Lister "," Austin  H. Lister ","May 13, 1862","","Charleston County","SC","","","","Lister Family Papers "
"Lister10"," Austin  H. Lister "," Mary J. Ponder Lister ","November 10, 1863","Sullivan's Island","Charleston County","SC","","","","Lister Family Papers "
"Lister11"," Austin  H. Lister "," Mary J. Ponder Lister ","November 18, 1863","Sullivan's Island","Charleston County","SC","","","","Lister Family Papers "
"Lister12"," Austin  H. Lister "," Mary J. Ponder Lister ","November 28, 1863","","Charleston County","SC","","","","Lister Family Papers "
"Lister13"," Austin  H. Lister "," Mary J. Ponder Lister ","December 14, 1863","Sullivan's Island","Charleston County","SC","","","","Lister Family Papers "
"Lister14"," Austin  H. Lister "," Mary J. Ponder Lister ","December 23, 1863","Sullivan's Island","Charleston County","SC","","","","Lister Family Papers "
"Lister15"," Austin  H. Lister "," Mary J. Ponder Lister ","January 4, 1864","Sullivan's Island","Charleston County","SC","","","","Lister Family Papers "
"Lister16"," Austin  H. Lister "," Mary J. Ponder Lister ,  Mary E.  Mayfield ","February 8, 1864","Sullivan's Island","Charleston County","SC","","","","Lister Family Papers "
"Lister16"," Austin  H. Lister "," Mary J. Ponder Lister ,  Mary E.  Mayfield ","February 8, 1864","Sullivan's Island","Charleston County","SC","","","","Lister Family Papers "
"Lister17"," Austin  H. Lister "," Mary J. Ponder Lister ","February 27, 1864","Sullivan's Island","Charleston County","SC","","","","Lister Family Papers "
"Lister18"," Austin  H. Lister "," Mary J. Ponder Lister ","March 8, 1864","Sullivan's Island","Charleston County","SC","","","","Lister Family Papers "
"Lister19"," Austin  H. Lister "," Mary J. Ponder Lister ","March 29, 1864","Sullivan's Island","Charleston County","SC","","","","Lister Family Papers "
"Lister2"," A. R. Lister "," Austin  H. Lister ","June 11, 1862","James Island","Charleston County","SC","","","","Lister Family Papers "
"Lister20"," Austin  H. Lister "," Mary J. Ponder Lister ","April 8, 1864","Sullivan's Island","Charleston County","SC","","","","Lister Family Papers "
"Lister3"," Isham Jefferson Mayfield "," Austin  H. Lister ","June 11, 1862","James Island","Charleston County","SC","","","","Lister Family Papers "
"Lister4"," Austin  H. Lister "," Mary J. Ponder Lister ","December 19, 1862","","Beaufort County","SC","","","","Lister Family Papers "
"Lister5"," Austin  H. Lister "," Mary J. Ponder Lister ","December 26, 1862","","Beaufort County","SC","","","","Lister Family Papers "
"Lister7"," Austin  H. Lister "," Mary J. Ponder Lister ","October 10, 1863","Sullivan's Island","Charleston County","SC","","","","Lister Family Papers "
"Lister8"," Austin  H. Lister "," Mary J. Ponder Lister ","October 23, 1863","Sullivan's Island","Charleston County","SC","","","","Lister Family Papers "
"Lister9"," Austin  H. Lister "," Mary J. Ponder Lister ","November 4, 1863","Sullivan's Island","Charleston County","SC","","","","Lister Family Papers "
"Lovering11"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","February 21, 1863","Saint Helena Island","","SC","","Worcester County","MA","James B. Lovering Collection"
"Lovering11"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","February 21, 1863","Saint Helena Island","","SC","","Worcester County","MA","James B. Lovering Collection"
"Lovering12"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","March 11, 1863","Saint Helena Island","","SC","","Worcester County","MA","James B. Lovering Collection"
"Lovering12"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","March 11, 1863","Saint Helena Island","","SC","","Worcester County","MA","James B. Lovering Collection"
"Lovering13"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","March 21, 1863","Hilton Head Island","","SC","","Worcester County","MA","James B. Lovering Collection"
"Lovering13"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","March 21, 1863","Hilton Head Island","","SC","","Worcester County","MA","James B. Lovering Collection"
"Lovering14"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","April 8, 1863","Edisto Island","","SC","","Worcester County","MA","James B. Lovering Collection"
"Lovering14"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","April 8, 1863","Edisto Island","","SC","","Worcester County","MA","James B. Lovering Collection"
"Lovering15"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","April 19, 1863","Hilton Head Island","","SC","","Worcester County","MA","James B. Lovering Collection"
"Lovering15"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","April 19, 1863","Hilton Head Island","","SC","","Worcester County","MA","James B. Lovering Collection"
"Neves1"," Benjamin Franklin Neves  "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ","July 6, 1861","","Greenville County","SC","","","","Neves Family Papers "
"Neves1"," Benjamin Franklin Neves  "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ","July 6, 1861","","Greenville County","SC","","","","Neves Family Papers "
"Neves10"," James M. Bailey "," William Perry Zacharia Franklin Neves  ","January 30, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves11"," Ann Pool Neves  ,  Francis  Neves  "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ,  George Washington Neves  ","February 9, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves11"," Ann Pool Neves  ,  Francis  Neves  "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ,  George Washington Neves  ","February 9, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves11"," Ann Pool Neves  ,  Francis  Neves  "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ,  George Washington Neves  ","February 9, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves11"," Ann Pool Neves  ,  Francis  Neves  "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ,  George Washington Neves  ","February 9, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves11"," Ann Pool Neves  ,  Francis  Neves  "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ,  George Washington Neves  ","February 9, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves11"," Ann Pool Neves  ,  Francis  Neves  "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ,  George Washington Neves  ","February 9, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves12"," Francis  Neves  "," William Perry Zacharia Franklin Neves  ","February 9, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves13"," Alsey A. Dill ,  John W. Waters "," William Perry Zacharia Franklin Neves  ","February 13, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves13"," Alsey A. Dill ,  John W. Waters "," William Perry Zacharia Franklin Neves  ","February 13, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves14"," Martha C. Robertson "," William Perry Zacharia Franklin Neves  ","March 21, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves15"," William Perry Zacharia Franklin Neves  "," Francis  Neves  ","March 30, 1862","","Charleston County","SC","","Greenville County","SC","Neves Family Papers "
"Neves16"," S. B. Hutchings "," William Perry Zacharia Franklin Neves  ","April 8, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves2"," William Perry Zacharia Franklin Neves  "," Alsey Albert Neves  ,  Ann Pool Neves  ","August 29, 1861","","Richland County","SC","","Greenville County","SC","Neves Family Papers "
"Neves2"," William Perry Zacharia Franklin Neves  "," Alsey Albert Neves  ,  Ann Pool Neves  ","August 29, 1861","","Richland County","SC","","Greenville County","SC","Neves Family Papers "
"Neves23"," John Pool Neves  ,  George Washington Neves  "," J. F. Castain ","August 6, 1862","","Richland County","SC","","","","Neves Family Papers "
"Neves23"," John Pool Neves  ,  George Washington Neves  "," J. F. Castain ","August 6, 1862","","Richland County","SC","","","","Neves Family Papers "
"Neves28"," J. Henly McMillin "," William Perry Zacharia Franklin Neves  ","December 14, 1862","","Beaufort County","SC","","","","Neves Family Papers "
"Neves3"," Alsey A. Dill "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ,  James  Nicoll ,  J. Henly McMillin ","September 13, 1861","","","SC","","Greenville County","SC","Neves Family Papers "
"Neves3"," Alsey A. Dill "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ,  James  Nicoll ,  J. Henly McMillin ","September 13, 1861","","","SC","","Greenville County","SC","Neves Family Papers "
"Neves3"," Alsey A. Dill "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ,  James  Nicoll ,  J. Henly McMillin ","September 13, 1861","","","SC","","Greenville County","SC","Neves Family Papers "
"Neves3"," Alsey A. Dill "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ,  James  Nicoll ,  J. Henly McMillin ","September 13, 1861","","","SC","","Greenville County","SC","Neves Family Papers "
"Neves4"," George Washington Neves  "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ","September 27, 1861","","Greenville County","SC","","","","Neves Family Papers "
"Neves4"," George Washington Neves  "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ","September 27, 1861","","Greenville County","SC","","","","Neves Family Papers "
"Neves5"," William Perry Zacharia Franklin Neves  "," Alsey Albert Neves  ,  Ann Pool Neves  ","December 25, 1861","","Charleston County","SC","","Greenville County","SC","Neves Family Papers "
"Neves5"," William Perry Zacharia Franklin Neves  "," Alsey Albert Neves  ,  Ann Pool Neves  ","December 25, 1861","","Charleston County","SC","","Greenville County","SC","Neves Family Papers "
"Neves6"," John W. Waters "," William Perry Zacharia Franklin Neves  ","January 9, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves7"," Francis  Neves  "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ","January 10, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves7"," Francis  Neves  "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ","January 10, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves8"," Alsey A. Dill ,  Francis  Neves  "," William Perry Zacharia Franklin Neves  ","January 12, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves8"," Alsey A. Dill ,  Francis  Neves  "," William Perry Zacharia Franklin Neves  ","January 12, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves9"," Francis  Neves  "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ","January 28, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Neves9"," Francis  Neves  "," William Perry Zacharia Franklin Neves  ,  John Pool Neves  ","January 28, 1862","","Greenville County","SC","","","","Neves Family Papers "
"Quinn15"," William R.  Best "," Dear Cosin   ","April 2, 1863","James Island","","SC","","","","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn16"," Jeremiah  Strickland "," Mary A. Holland ","April 22, 1863","James Island","","SC","","Duplin County","NC","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn17"," William R.  Best "," Dear Cosin   ","April 25, 1863","James Island","","SC","","","","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Smithwick1"," Edgar  Smithwick "," Hannah  Smithwick ","April 3, 1863","James Island","","SC","","Martin County","NC","Edgar Smithwick Papers, 1863-1867"
"Stewart1"," Elizabeth A. Stewart "," Huldah P. Hubbard ","January 7, 1864","","Darlington County","SC","","","","Wade H. Hubbard Papers, 1864-1865"
"Stewart2"," Elizabeth A. Stewart "," Huldah P. Hubbard ","June 8, 1864","Timmonsville","","SC","","","","Wade H. Hubbard Papers, 1864-1865"
"Stewart3"," Elizabeth A. Stewart "," Huldah P. Hubbard ","","","Darlington County","SC","","","","Wade H. Hubbard Papers, 1864-1865"
