"Title","Author","Recipient","Date","","","From","","","To","Collection"
"Lefevers1"," Isaac  Lefevers "," Catherine  Lefevers ","March 31, 1862","Raleigh","Wake County","NC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers19"," Isaac  Lefevers "," Catherine  Lefevers ","January 10, 1862","Goldsboro","Wayne County","NC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers2"," Isaac  Lefevers "," Catherine  Lefevers ","April 3, 1862","Raleigh","Wake County","NC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers21"," Isaac  Lefevers "," Catherine  Lefevers ","January 24, 1863","Wilmington","New Hanover County","NC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers22"," Isaac  Lefevers "," Catherine  Lefevers ,  Henry  Rhodes ","January 28, 1863","","New Hanover County","NC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers22"," Isaac  Lefevers "," Catherine  Lefevers ,  Henry  Rhodes ","January 28, 1863","","New Hanover County","NC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers23"," Isaac  Lefevers "," Catherine  Lefevers ","February 7, 1863","","New Hanover County","NC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers24"," Isaac  Lefevers "," Catherine  Lefevers ","February 8, 1863","","Catawba County","NC","","","","Isaac Lefevers Papers"
"Lefevers25"," Isaac  Lefevers "," Catherine  Lefevers ","February 13, 1863","","New Hanover County","NC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers26"," Isaac  Lefevers "," Catherine  Lefevers ","February 19, 1863","Wilmington","","NC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers37"," Henry  Rhodes "," Isaac  Lefevers ","April 18, 1863","","Lincoln County","NC","","","","Isaac Lefevers Papers"
"Lefevers38"," Isaac  Lefevers "," Catherine  Lefevers ","May 28, 1863","Kinston","Lenoir County","NC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers39"," Isaac  Lefevers "," Catherine  Lefevers ","June 5, 1863","Kingston","Lenoir County","NC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers43"," Catherine  Lefevers "," Isaac  Lefevers ","September 27, 1863","","Catawba County","NC","","","","Isaac Lefevers Papers"
"Lefevers5"," Isaac  Lefevers "," Catherine  Lefevers ","June 1, 1862","Goldsboro","Wayne County","NC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers6"," Isaac  Lefevers "," Catherine  Lefevers ","June 12, 1862","Goldsboro","Wayne County","NC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers7"," Isaac  Lefevers "," Catherine  Lefevers ","June 15, 1862","Goldsboro","Wayne County","NC","","Catawba County","NC","Isaac Lefevers Papers"
"Lefevers8"," Isaac  Lefevers "," Catherine  Lefevers ","June 18, 1862","Goldsboro","Wayne County","NC","","Catawba County","NC","Isaac Lefevers Papers"
"Lister21"," Austin  H. Lister "," Mary J. Ponder Lister ","May 9, 1864","Kinston","Lenoir County","NC","","","","Lister Family Papers "
"Lovering1"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","September 30, 1862","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering1"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","September 30, 1862","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering16"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","April 26, 1863","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering16"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","April 26, 1863","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering17"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","May 17, 1863","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering17"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","May 17, 1863","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering2"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","October 4, 1862","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering2"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","October 4, 1862","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering20"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","July 18, 1863","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering20"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","July 18, 1863","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering21"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","July 21, 1863","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering21"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","July 21, 1863","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering22"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","September 10, 1863","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering22"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","September 10, 1863","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering23"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","September 21, 1863","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering23"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","September 21, 1863","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering24"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","September 30, 1863","","Worcester County","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering24"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","September 30, 1863","","Worcester County","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering3"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","October 8, 1862","","Worcester County","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering3"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","October 8, 1862","","Worcester County","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering4"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","October 11, 1862","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering4"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","October 11, 1862","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering5"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","October 23, 1862","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering5"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","October 23, 1862","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering6"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","November 9, 1862","","Worcester County","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering6"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","November 9, 1862","","Worcester County","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering7"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","November 10, 1862","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering7"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","November 10, 1862","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering8"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","December 10, 1862","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering8"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","December 10, 1862","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering9"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","December 22, 1862","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Lovering9"," James B.  Lovering "," Jonas  Lovering ,  Rebecca  Lovering ","December 22, 1862","New Bern","","NC","","Worcester County","MA","James B. Lovering Collection"
"Mobley30"," James M. Mobley"," Elizabeth Mobley","March 26, 1862","Goldsboro","Wayne County","NC","","Burke County","GA","Benjamin L. Mobley Papers, 1861-1891"
"Murphy1"," Amanda Murphy"," Daniel Murphy","April 26, 1863","","Lincoln County","NC","","","","Daniel W. Murph Papers, 1861-1864"
"Murphy10"," Amanda Murphy"," Daniel Murphy","June 15, 1863","","Lincoln County","NC","Fort French","New Hanover County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy11"," Daniel Murphy"," Amanda Murphy","June 25, 1863","Wilmington","New Hanover County","NC","","Lincoln County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy12"," Daniel Murphy"," Amanda Murphy","June 30, 1863","Wilmington","New Hanover County","NC","","Lincoln County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy13"," Amanda Murphy,  Margaret Fisher"," Daniel Murphy","July 5, 1863","","Lincoln County","NC","Fort French","New Hanover County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy13"," Amanda Murphy,  Margaret Fisher"," Daniel Murphy","July 5, 1863","","Lincoln County","NC","Fort French","New Hanover County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy14"," Margaret Fisher,  Sarah Bell"," Daniel Murphy","July 12, 1863","","Lincoln County","NC","Fort French","New Hanover County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy14"," Margaret Fisher,  Sarah Bell"," Daniel Murphy","July 12, 1863","","Lincoln County","NC","Fort French","New Hanover County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy15"," Amanda Murphy"," Daniel Murphy","July 12, 1863","","Lincoln County","NC","Fort French","New Hanover County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy16"," Amanda Murphy"," Daniel Murphy","July 26, 1863","","Lincoln County","NC","Fort French","New Hanover County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy17"," Amanda Murphy,  Margaret Fisher"," Daniel Murphy","July 27, 1863","","Lincoln County","NC","Fort French","New Hanover County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy17"," Amanda Murphy,  Margaret Fisher"," Daniel Murphy","July 27, 1863","","Lincoln County","NC","Fort French","New Hanover County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy18"," Amanda Murphy"," Daniel Murphy","August 2, 1863","","Lincoln County","NC","Fort French","New Hanover County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy19"," Daniel Murphy"," Amanda Murphy, Children of Daniel Murphy","August 8, 1863","Wilmington","New Hanover County","NC","","Lincoln County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy19"," Daniel Murphy"," Amanda Murphy, Children of Daniel Murphy","August 8, 1863","Wilmington","New Hanover County","NC","","Lincoln County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy2"," Amanda Murphy,  John C. Carter,  Margaret Fisher"," Daniel Murphy","May 6, 1863","","Lincoln County","NC","","","","Daniel W. Murph Papers, 1861-1864"
"Murphy2"," Amanda Murphy,  John C. Carter,  Margaret Fisher"," Daniel Murphy","May 6, 1863","","Lincoln County","NC","","","","Daniel W. Murph Papers, 1861-1864"
"Murphy2"," Amanda Murphy,  John C. Carter,  Margaret Fisher"," Daniel Murphy","May 6, 1863","","Lincoln County","NC","","","","Daniel W. Murph Papers, 1861-1864"
"Murphy4"," Amanda Murphy,  Margaret Fisher"," Daniel Murphy","May 17, 1863","","Lincoln County","NC","","","","Daniel W. Murph Papers, 1861-1864"
"Murphy4"," Amanda Murphy,  Margaret Fisher"," Daniel Murphy","May 17, 1863","","Lincoln County","NC","","","","Daniel W. Murph Papers, 1861-1864"
"Murphy5"," Daniel Murphy"," Amanda Murphy","May 24, 1863","Wilmington","New Hanover County","NC","","Lincoln County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy6"," Amanda Murphy"," Daniel Murphy","May 25, 1863","","Lincoln County","NC","Fort French","New Hanover County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy7"," Daniel Murphy"," Amanda Murphy","May 27, 1863","Wilmington","New Hanover County","NC","","Lincoln County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy8"," Amanda Murphy"," Daniel Murphy","June 3, 1863","","Lincoln County","NC","Fort French","New Hanover County","NC","Daniel W. Murph Papers, 1861-1864"
"Murphy9"," Amanda Murphy"," Daniel Murphy","","","Lincoln County","NC","Fort French","New Hanover County","NC","Daniel W. Murph Papers, 1861-1864"
"Nesbitt10"," Harrison  Nesbitt "," Jemima  Nesbitt ","","Wilmington","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt13"," Harrison  Nesbitt "," Jemima  Nesbitt ","February 4, 1865","Cape Fear","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt14"," Harrison  Nesbitt "," Jemima  Nesbitt ","February 26, 1865","","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt15"," Harrison  Nesbitt "," Jemima  Nesbitt ","March 3, 1865","Wilmington","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt16"," Harrison  Nesbitt "," Jemima  Nesbitt ","March 3, 1865","Wilmington","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt17"," Harrison  Nesbitt "," Jemima  Nesbitt ","March 15, 1865","Wilmington","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt18"," Harrison  Nesbitt "," Jemima  Nesbitt ","March 28, 1865","Faison","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt19"," Harrison  Nesbitt "," Jemima  Nesbitt ","April 5, 1865","Faison","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt20"," Harrison  Nesbitt "," Jemima  Nesbitt ","April 18, 1865","Raleigh","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt21"," Harrison  Nesbitt "," Jemima  Nesbitt ","April 23, 1865","Raleigh","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt22"," Harrison  Nesbitt "," Jemima  Nesbitt ","April 24, 1865","Raleigh","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt23"," Harrison  Nesbitt "," Jemima  Nesbitt ","April 26, 1865","Raleigh","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt24"," Harrison  Nesbitt "," Jemima  Nesbitt ","May 2, 1865","Raleigh","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt25"," Harrison  Nesbitt "," Jemima  Nesbitt ","May 24, 1864","Raleigh","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt25"," Harrison  Nesbitt "," Jemima  Nesbitt ","May 24, 1864","Raleigh","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt26"," Harrison  Nesbitt "," Jemima  Nesbitt ","May 27, 1865","Raleigh","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt27"," Harrison  Nesbitt "," Jemima  Nesbitt ","June 2, 1865","Raleigh","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt28"," Harrison  Nesbitt "," Jemima  Nesbitt ","June 7, 1865","Jackson Township","Luzerne County","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt28"," Harrison  Nesbitt "," Jemima  Nesbitt ","June 7, 1865","Jackson Township","Luzerne County","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Nesbitt29"," Harrison  Nesbitt "," Jemima  Nesbitt ","June 19, 1865","Raleigh","","NC","Jackson Township","Luzerne County","PA","Harrison Nesbitt Collection"
"Neves17"," D. B. Hall "," William Perry Zacharia Franklin Neves  ","April 13, 1862","","Haywood County","NC","","","","Neves Family Papers "
"Neves18"," Emily C. Moore "," William Perry Zacharia Franklin Neves  ","May 1, 1862","","Haywood County","NC","","","","Neves Family Papers "
"Neves19"," D. B. Hall "," William Perry Zacharia Franklin Neves  ","May 24, 1862","","Haywood County","NC","","","","Neves Family Papers "
"Neves20"," Sallie  Hall "," William Perry Zacharia Franklin Neves  ","July 24, 1862","","Haywood County","NC","","","","Neves Family Papers "
"Neves21"," Francis  Hall "," William Perry Zacharia Franklin Neves  ","August 5, 1862","","Haywood County","NC","","","","Neves Family Papers "
"Neves22"," Francis  Hall "," John Pool Neves  ","August 6, 1862","","Haywood County","NC","","","","Neves Family Papers "
"Neves26"," Hattie  Hall "," William Perry Zacharia Franklin Neves  ","October 16, 1862","","Haywood County","NC","","","","Neves Family Papers "
"Neves29"," D. B. Hall "," William Perry Zacharia Franklin Neves  ","January 16, 1863","","Haywood County","NC","","","","Neves Family Papers "
"Neves30"," D. B. Hall "," William Perry Zacharia Franklin Neves  ","February 12, 1863","","Haywood County","NC","","","","Neves Family Papers "
"Ohumacht1"," Daniel  Ohumacht "," James  Hoepstine ","February 2, 1862","Hatteras Inlet","","NC","","","","Daniel Ohumacht and James Hoepstine Collection"
"Overcash1"," Joseph  Overcash "," James W.  Overcash ","June 10, 1861","","Rowan County","NC","","","","Joseph Overcash Papers, 1846 (1860-1863) 1865 "
"Overcash22"," William H.  Leazer "," Joseph  Overcash ","October 12, 1862","Wilmington","","NC","","Rowan County","NC","Joseph Overcash Papers, 1846 (1860-1863) 1865 "
"Overcash23"," Sarah Catherine Overcash "," George Franklin Overcash ","November 4, 1863","","Rowan County","NC","","","","Joseph Overcash Papers, 1846 (1860-1863) 1865 "
"Owens1"," J. C.   Owens "," Susannah  Owens ,  George  Owens ,  Sally  Owens ","April 26, 1863","","","NC","","Wilkes County","NC","J. C. Owens Letters"
"Owens1"," J. C.   Owens "," Susannah  Owens ,  George  Owens ,  Sally  Owens ","April 26, 1863","","","NC","","Wilkes County","NC","J. C. Owens Letters"
"Owens1"," J. C.   Owens "," Susannah  Owens ,  George  Owens ,  Sally  Owens ","April 26, 1863","","","NC","","Wilkes County","NC","J. C. Owens Letters"
"Patton1"," George P.  Bird "," John B.  Patton ","April 5, 1861","","Wake County","NC","","","","Patton Family Letters, 1860-1864"
"Patton10"," Samuel A.  Patton "," James L.  Patton ,  Sarah  Patton ","January 6, 1862","Raleigh","","NC","","Buncombe County","NC","Patton Family Letters, 1860-1864"
"Patton10"," Samuel A.  Patton "," James L.  Patton ,  Sarah  Patton ","January 6, 1862","Raleigh","","NC","","Buncombe County","NC","Patton Family Letters, 1860-1864"
"Patton2"," William M.  Patton "," James L.  Patton ,  Sarah  Patton ","May 26, 1861","Raleigh","","NC","","Buncombe County","NC","Patton Family Letters, 1860-1864"
"Patton2"," William M.  Patton "," James L.  Patton ,  Sarah  Patton ","May 26, 1861","Raleigh","","NC","","Buncombe County","NC","Patton Family Letters, 1860-1864"
"Patton3"," William M.  Patton "," James L.  Patton ","June 8, 1861","Garysburg","","NC","","Buncombe County","NC","Patton Family Letters, 1860-1864"
"PattonJ1"," James A Patton "," Belle  Patton ","March 10, 1862","Raleigh","","NC","","Granville County","NC","James A. Patton letters, 1862-1864"
"PattonJ13"," James A Patton "," Ann  Patton ","March 3, 1863","Goldsboro","","NC","","Granville County","NC","James A. Patton letters, 1862-1864"
"PattonJ14"," James A Patton "," Belle  Patton ","","Goldsboro","","NC","","Granville County","NC","James A. Patton letters, 1862-1864"
"PattonJ15"," James A Patton "," Belle  Patton ","March 7, 1863","Goldsboro","","NC","","Granville County","NC","James A. Patton letters, 1862-1864"
"PattonJ16"," James A Patton "," Belle  Patton ","March 16, 1863","Greenville","","NC","","Granville County","NC","James A. Patton letters, 1862-1864"
"PattonJ17"," James A Patton "," Ann  Patton ","May 14, 1863","Greenville","","NC","","Granville County","NC","James A. Patton letters, 1862-1864"
"PattonJ18"," James A Patton "," Belle  Patton ","May 18, 1863","Greenville","","NC","","Granville County","NC","James A. Patton letters, 1862-1864"
"PattonJ2"," James A Patton "," Belle  Patton ","April 6, 1862","Raleigh","","NC","","Granville County","NC","James A. Patton letters, 1862-1864"
"Phillips4"," Edmund M.  Phillips "," Jesse  Phillips ,  Betsy  Phillips ","January 29, 1863","Wilmington","","NC","","Robeson County","NC","Jesse Phillips Papers, 1846-1865"
"Phillips4"," Edmund M.  Phillips "," Jesse  Phillips ,  Betsy  Phillips ","January 29, 1863","Wilmington","","NC","","Robeson County","NC","Jesse Phillips Papers, 1846-1865"
"Phillips8"," Betsy  Phillips "," Orren  Phillips ,  John C.  Barnes ","June 3, 1864","","Robeson County","NC","","","","Jesse Phillips Papers, 1846-1865"
"Phillips8"," Betsy  Phillips "," Orren  Phillips ,  John C.  Barnes ","June 3, 1864","","Robeson County","NC","","","","Jesse Phillips Papers, 1846-1865"
"Poteet10"," Martha Hendley Poteet "," Francis Marion Poteet ","January 7, 1864","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet11"," Francis Marion Poteet "," Martha Hendley Poteet ","January 12, 1864","Weldon","","NC","","Mcdowell County","NC","Poteet Family Letters"
"Poteet12"," Martha Hendley Poteet "," Francis Marion Poteet ","January 17, 1864","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet13"," Martha Hendley Poteet "," Francis Marion Poteet ","January 21, 1864","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet14"," Martha Hendley Poteet "," Francis Marion Poteet ","February 4, 1864","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet15"," Francis Marion Poteet "," Martha Hendley Poteet ","February 8, 1864","Weldon","","NC","","Mcdowell County","NC","Poteet Family Letters"
"Poteet16"," Martha Hendley Poteet "," Francis Marion Poteet ","February 18, 1864","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet17"," Francis Marion Poteet "," Martha Hendley Poteet ","February 23, 1864","Weldon","","NC","","Mcdowell County","NC","Poteet Family Letters"
"Poteet18"," Francis Marion Poteet "," Martha Hendley Poteet ","March 16, 1864","Weldon","","NC","","Mcdowell County","NC","Poteet Family Letters"
"Poteet19"," Francis Marion Poteet "," Martha Hendley Poteet ","March 17, 1864","Weldon","","NC","","Mcdowell County","NC","Poteet Family Letters"
"Poteet20"," Martha Hendley Poteet "," Francis Marion Poteet ","April 7, 1864","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet23"," Martha Hendley Poteet "," Francis Marion Poteet ","June 16, 1864","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet24"," Martha Hendley Poteet "," Francis Marion Poteet ","August 16, 1864","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet27"," Martha Hendley Poteet "," Francis Marion Poteet ","August 19, 1864","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet30"," Martha Hendley Poteet "," Francis Marion Poteet ","August 30, 1864","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet33"," Martha Hendley Poteet "," Francis Marion Poteet ","October 6, 1864","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet35"," Martha Hendley Poteet "," Francis Marion Poteet ","November 2, 1864","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet36"," Martha Hendley Poteet "," Francis Marion Poteet ","","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet39"," Martha Hendley Poteet "," Francis Marion Poteet ","November 24, 1864","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet42"," Martha Hendley Poteet "," Francis Marion Poteet ","January 17, 1865","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet43"," Martha Hendley Poteet "," Francis Marion Poteet ","February 2, 1865","","Mcdowell County","NC","","","","Poteet Family Letters"
"Poteet5"," Francis Marion Poteet "," Martha Hendley Poteet ","November 3, 1863","Kinston","","NC","","Mcdowell County","NC","Poteet Family Letters"
"Poteet6"," Francis Marion Poteet "," Martha Hendley Poteet ","November 8, 1863","Kinston","","NC","","Mcdowell County","NC","Poteet Family Letters"
"Poteet7"," Francis Marion Poteet "," Martha Hendley Poteet ","November 12, 1863","Kinston","","NC","","Mcdowell County","NC","Poteet Family Letters"
"Poteet8"," Francis Marion Poteet "," Martha Hendley Poteet ","November 22, 1863","Kinston","","NC","","Mcdowell County","NC","Poteet Family Letters"
"Poteet9"," Francis Marion Poteet "," Martha Hendley Poteet ","November 23, 1863","Kinston","","NC","","Mcdowell County","NC","Poteet Family Letters"
"Proffit1"," Alfred   Walsh "," Alfred N. Proffit ","September 8, 1861","","","NC","","Wilkes County","NC","Proffit Family Letters, 1860-1865"
"Proffit2"," Alfred   Walsh "," Calvin Luther Proffit ","May 11, 1862","Goldsboro","","NC","","","","Proffit Family Letters, 1860-1865"
"Proffit3"," Alfred   Walsh "," Calvin Luther Proffit ","May 20, 1862","Goldsboro","","NC","","","","Proffit Family Letters, 1860-1865"
"Proffit6"," Jesse  Miller "," Elizabeth  Miller ","","Goldsboro","","NC","","","","Proffit Family Letters, 1860-1865"
"Proffit7"," Jesse  Miller "," William  Proffit ,  Mary  Proffit ","January 12, 1863","Goldsboro","","NC","","Wilkes County","NC","Proffit Family Letters, 1860-1865"
"Proffit7"," Jesse  Miller "," William  Proffit ,  Mary  Proffit ","January 12, 1863","Goldsboro","","NC","","Wilkes County","NC","Proffit Family Letters, 1860-1865"
"Quinn1"," Catherine  Strickland ,  Sarah J. Hollingsworth "," Mary A. Holland ","September 17, 1860","","","NC","","","NC","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn1"," Catherine  Strickland ,  Sarah J. Hollingsworth "," Mary A. Holland ","September 17, 1860","","","NC","","","NC","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn12"," Ichabod  Quinn "," brother of Ichabod Quinn   ","June 10, 1862","Wilmington","","NC","","Duplin County","NC","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn13"," Ichabod  Quinn "," Sarah G. Quinn ","June 11, 1862","Wilmington","","NC","","Duplin County","NC","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn14"," Elizabeth N. Thomas "," Sarah G. Quinn ","March 8, 1863","","Duplin County","NC","","Duplin County","NC","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn18"," William R.  Best "," Dear Cosin   ","May 30, 1863","Wilmington","","NC","","","","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn19"," William H.  Strickland "," Mary A. Holland ","","Raleigh","","NC","","Duplin County","NC","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn2"," Catherine  Strickland ,  Sarah J. Hollingsworth "," Mary A. Holland ","December 21, 1860","","Duplin County","NC","","","NC","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn2"," Catherine  Strickland ,  Sarah J. Hollingsworth "," Mary A. Holland ","December 21, 1860","","Duplin County","NC","","","NC","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn20"," Elizabeth N. Thomas "," Sarah G. Quinn ","November 27, 1863","","Duplin County","NC","","Duplin County","NC","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn22"," N. M. Thomas "," Sarah G. Quinn ","March 28, 1864","","Duplin County","NC","","Duplin County","NC","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn23"," William H.  Strickland "," ""Aunts and uncal""   ","September 6, 1864","","","NC","","","","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
"Quinn6"," Sarah G. Quinn "," Ichabod  Quinn ","April 10, 1862","","Duplin County","NC","","","","Sally G. Quinn Papers, 1850 (1860-1864) 1927"
