"Title","Author","Recipient","Date","","","From","","","To","Collection"
"Poe41"," William W. Christian "," Apsanah  Poe ,  Nancy  McMillian ","May 3, 1863","","Coffee County","TN","","","","Poe Family Papers, 1858-1901"
"Poe41"," William W. Christian "," Apsanah  Poe ,  Nancy  McMillian ","May 3, 1863","","Coffee County","TN","","","","Poe Family Papers, 1858-1901"
"Poe42"," William S. Poe "," Rhoda  Poe ,  Mary McMillian Poe ,  Apsanah  Poe ","May 27, 1863","","","TN","","","","Poe Family Papers, 1858-1901"
"Poe42"," William S. Poe "," Rhoda  Poe ,  Mary McMillian Poe ,  Apsanah  Poe ","May 27, 1863","","","TN","","","","Poe Family Papers, 1858-1901"
"Poe42"," William S. Poe "," Rhoda  Poe ,  Mary McMillian Poe ,  Apsanah  Poe ","May 27, 1863","","","TN","","","","Poe Family Papers, 1858-1901"
"Poe53"," William W. Christian "," Apsanah  Poe ,  Rhoda  Poe ,  Nancy  Poe ,  Nancy  McMillian ","August 4, 1863","Chattanooga","","TN","","","","Poe Family Papers, 1858-1901"
"Poe53"," William W. Christian "," Apsanah  Poe ,  Rhoda  Poe ,  Nancy  Poe ,  Nancy  McMillian ","August 4, 1863","Chattanooga","","TN","","","","Poe Family Papers, 1858-1901"
"Poe53"," William W. Christian "," Apsanah  Poe ,  Rhoda  Poe ,  Nancy  Poe ,  Nancy  McMillian ","August 4, 1863","Chattanooga","","TN","","","","Poe Family Papers, 1858-1901"
"Poe53"," William W. Christian "," Apsanah  Poe ,  Rhoda  Poe ,  Nancy  Poe ,  Nancy  McMillian ","August 4, 1863","Chattanooga","","TN","","","","Poe Family Papers, 1858-1901"
"Reese1"," John W. Reese "," Christena  Reese ","September 18, 1862","Greeneville","","TN","","Buncombe County","NC","John W. Reese Papers "
"Reese10"," John W. Reese "," Christena  Reese ","","Tullahoma","","TN","","Buncombe County","NC","John W. Reese Papers "
"Reese11"," John W. Reese "," Christena  Reese ","February 27, 1863","Tullahoma","","TN","","Buncombe County","NC","John W. Reese Papers "
"Reese12"," John W. Reese "," Christena  Reese ","March 1, 1863","Tullahoma","","TN","","Buncombe County","NC","John W. Reese Papers "
"Reese13"," John W. Reese "," Christena  Reese ","March 26, 1863","Tullahoma","","TN","","Buncombe County","NC","John W. Reese Papers "
"Reese14"," John W. Reese "," Christena  Reese ","April 2, 1863","Tullahoma","","TN","","Buncombe County","NC","John W. Reese Papers "
"Reese15"," John W. Reese "," Christena  Reese ","April 23, 1863","Tullahoma","","TN","","Buncombe County","NC","John W. Reese Papers "
"Reese16"," John W. Reese "," Rebecca  Eller ","May 17, 1863","","Bedford County","TN","","Buncombe County","NC","John W. Reese Papers "
"Reese18"," John W. Reese "," Christena  Reese ","","","","TN","","Buncombe County","NC","John W. Reese Papers "
"Reese2"," John W. Reese "," Christena  Reese ","September 14, 1862","Greeneville","","TN","","Buncombe County","NC","John W. Reese Papers "
"Reese3"," John W. Reese "," Christena  Reese ","September 29, 1862","Greeneville","","TN","","Buncombe County","NC","John W. Reese Papers "
"Reese5"," John W. Reese "," Christena  Reese ","October 29, 1862","Murfreesboro","Rutherford County","TN","","Buncombe County","NC","John W. Reese Papers "
"Reese6"," John W. Reese "," Christena  Reese ","November 10, 1862","Murfreesboro","Rutherford County","TN","","Buncombe County","NC","John W. Reese Papers "
"Reese7"," John W. Reese "," Christena  Reese ","December 27, 1862","Murfreesboro","","TN","","Buncombe County","NC","John W. Reese Papers "
"Reese9"," John W. Reese "," Christena  Reese ","January 29, 1863","Tullahoma","","TN","","Buncombe County","NC","John W. Reese Papers "
"Revis13"," Daniel Webster Revis "," Sarepta Ward Revis ","March 31, 1863","Clinton","Anderson County","TN","","Henderson County","NC","Daniel W. Revis Letters"
"Revis14"," Daniel Webster Revis "," Sarepta Ward Revis ","April 7, 1863","Clinton","Anderson County","TN","","Henderson County","NC","Daniel W. Revis Letters"
"Revis15"," Daniel Webster Revis "," Sarepta Ward Revis ","April 13, 1863","Clinton","Anderson County","TN","","Henderson County","NC","Daniel W. Revis Letters"
"Revis16"," Daniel Webster Revis "," Sarepta Ward Revis ","April 20, 1863","Clinton","Anderson County","TN","","Henderson County","NC","Daniel W. Revis Letters"
"Revis17"," Daniel Webster Revis "," Sarepta Ward Revis ","April 25, 1863","Clinton","Anderson County","TN","","Henderson County","NC","Daniel W. Revis Letters"
"Revis20"," Daniel Webster Revis "," Sarepta Ward Revis ","May 31, 1863","","Anderson County","TN","","Henderson County","NC","Daniel W. Revis Letters"
"Revis21"," Daniel Webster Revis "," Sarepta Ward Revis ","June 6, 1863","","Anderson County","TN","","Henderson County","NC","Daniel W. Revis Letters"
"Revis23"," Daniel Webster Revis "," Sarepta Ward Revis ,  Bartlett  Ward ,  Nancy  Ward ","June 12, 1863","Clinton","Anderson County","TN","","Henderson County","TN","Daniel W. Revis Letters"
"Revis23"," Daniel Webster Revis "," Sarepta Ward Revis ,  Bartlett  Ward ,  Nancy  Ward ","June 12, 1863","Clinton","Anderson County","TN","","Henderson County","TN","Daniel W. Revis Letters"
"Revis23"," Daniel Webster Revis "," Sarepta Ward Revis ,  Bartlett  Ward ,  Nancy  Ward ","June 12, 1863","Clinton","Anderson County","TN","","Henderson County","TN","Daniel W. Revis Letters"
"Revis28"," Daniel Webster Revis "," Sarepta Ward Revis ","July 1, 1863","Knoxville","","TN","","Henderson County","NC","Daniel W. Revis Letters"
"Revis29"," Daniel Webster Revis "," Sarepta Ward Revis ","July 9, 1863","","","TN","","Henderson County","NC","Daniel W. Revis Letters"
"Revis3"," Daniel Webster Revis "," Sarepta Ward Revis ","November 8, 1862","Knoxville","","TN","","Henderson County","NC","Daniel W. Revis Letters"
"Revis30"," J. M.  Pearce ,  J. M.  Revis "," C. B. Beddingfield ,  Daniel Webster Revis ","July 13, 1863","Clinton","","TN","","","","Daniel W. Revis Letters"
"Revis30"," J. M.  Pearce ,  J. M.  Revis "," C. B. Beddingfield ,  Daniel Webster Revis ","July 13, 1863","Clinton","","TN","","","","Daniel W. Revis Letters"
"Revis30"," J. M.  Pearce ,  J. M.  Revis "," C. B. Beddingfield ,  Daniel Webster Revis ","July 13, 1863","Clinton","","TN","","","","Daniel W. Revis Letters"
"Revis30"," J. M.  Pearce ,  J. M.  Revis "," C. B. Beddingfield ,  Daniel Webster Revis ","July 13, 1863","Clinton","","TN","","","","Daniel W. Revis Letters"
"Revis34"," Oliver C. Morgan "," Bartlett  Ward ","August 17, 1863","","Campbell County","TN","","","","Daniel W. Revis Letters"
"Revis5"," Daniel Webster Revis "," Sarepta Ward Revis ","November 26, 1862","Knoxville","","TN","","Henderson County","NC","Daniel W. Revis Letters"
"Revis7"," Daniel Webster Revis "," Sarepta Ward Revis ","December 7, 1862","Knoxville","","TN","","Henderson County","NC","Daniel W. Revis Letters"
"Revis9"," Daniel Webster Revis "," Sarepta Ward Revis ","January 10, 1863","Knoxville","","TN","","Henderson County","NC","Daniel W. Revis Letters"
"Rogers5"," James P. Rogers "," Serena  Rogers ,  Reece  Rogers ,  Mary  Rogers ","October 24, 1862","","Rhea County","TN","","Dekalb County","AL","Rogers Family Letters"
"Rogers5"," James P. Rogers "," Serena  Rogers ,  Reece  Rogers ,  Mary  Rogers ","October 24, 1862","","Rhea County","TN","","Dekalb County","AL","Rogers Family Letters"
"Rogers5"," James P. Rogers "," Serena  Rogers ,  Reece  Rogers ,  Mary  Rogers ","October 24, 1862","","Rhea County","TN","","Dekalb County","AL","Rogers Family Letters"
"Rose3"," Andrew H. Rose "," John  Rose ,  Ellen  Rose  ","April 12, 1863","Franklin","","TN","Dover","Cuyahoga County","OH","Andrew Rose Papers"
"Rose3"," Andrew H. Rose "," John  Rose ,  Ellen  Rose  ","April 12, 1863","Franklin","","TN","Dover","Cuyahoga County","OH","Andrew Rose Papers"
"Rose4"," Andrew H. Rose "," John  Rose ,  Ellen  Rose  ","May 7, 1863","Franklin","","TN","Dover","Cuyahoga County","OH","Andrew Rose Papers"
"Rose4"," Andrew H. Rose "," John  Rose ,  Ellen  Rose  ","May 7, 1863","Franklin","","TN","Dover","Cuyahoga County","OH","Andrew Rose Papers"
"Rose5"," Andrew H. Rose "," John  Rose ,  Ellen  Rose  ","May 13, 1863","Franklin","","TN","Dover","Cuyahoga County","OH","Andrew Rose Papers"
"Rose5"," Andrew H. Rose "," John  Rose ,  Ellen  Rose  ","May 13, 1863","Franklin","","TN","Dover","Cuyahoga County","OH","Andrew Rose Papers"
"Rose6"," Andrew H. Rose "," John  Rose ,  Ellen  Rose  ","May 16, 1863","Franklin","","TN","Dover","Cuyahoga County","OH","Andrew Rose Papers"
"Rose6"," Andrew H. Rose "," John  Rose ,  Ellen  Rose  ","May 16, 1863","Franklin","","TN","Dover","Cuyahoga County","OH","Andrew Rose Papers"
"SetzerF6"," Franklin  Setzer "," Caroline  Wilson Setzer ","December 14, 1863","","Greene County","TN","","Catawba County","NC","Franklin A. Setzer Correspondence, 1863-1865 "
"Uhl1"," Jacob  Uhl "," Daniel  Uhl ","January 7, 1863","Murfreesboro","","TN","","Crawford County","OH","Jacob Uhl Collection"
"Uhl2"," Jacob  Uhl "," Daniel  Uhl ","January 25, 1863","Murfreesboro","","TN","","Crawford County","OH","Jacob Uhl Collection"
"Uhl3"," Jacob  Uhl "," Daniel  Uhl ","February 24, 1863","Murfreesboro","","TN","","Crawford County","OH","Jacob Uhl Collection"
"Uhl4"," Jacob  Uhl "," Daniel  Uhl ","March 5, 1863","Murfreesboro","","TN","","Crawford County","OH","Jacob Uhl Collection"
"Uhl5"," Jacob  Uhl "," Daniel  Uhl ","April 12, 1863","Murfreesboro","","TN","","Crawford County","OH","Jacob Uhl Collection"
"Uhl6"," Jacob  Uhl "," Daniel  Uhl ","April 16, 1863","Murfreesboro","","TN","","Crawford County","OH","Jacob Uhl Collection"
"Uhl7"," Jacob  Uhl "," Daniel  Uhl ","July 15, 1863","Tullahoma","","TN","","Crawford County","OH","Jacob Uhl Collection"
"Whitaker1"," Stephen  Whitaker "," James  Whitaker ,  Mary McBrayer Whitaker ","March 25, 1863","Knoxville","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker1"," Stephen  Whitaker "," James  Whitaker ,  Mary McBrayer Whitaker ","March 25, 1863","Knoxville","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker10"," Stephen  Whitaker "," James  Whitaker ","August 27, 1863","","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker12"," Stephen  Whitaker "," James  Whitaker ","March 22, 1863","Greeneville","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker13"," Stephen  Whitaker "," James  Whitaker ,  Mary McBrayer Whitaker ","April 6, 1864","","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker13"," Stephen  Whitaker "," James  Whitaker ,  Mary McBrayer Whitaker ","April 6, 1864","","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker14"," Stephen  Whitaker "," James  Whitaker ","April 25, 1864","","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker2"," Stephen  Whitaker "," James  Whitaker ","April 18, 1863","","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker3"," Stephen  Whitaker "," James  Whitaker ","May 8, 1863","Greeneville","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker4"," Stephen  Whitaker "," James  Whitaker ,  Mary McBrayer Whitaker ","May 18, 1863","Greeneville","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker4"," Stephen  Whitaker "," James  Whitaker ,  Mary McBrayer Whitaker ","May 18, 1863","Greeneville","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker5"," Stephen  Whitaker "," Elizabeth Taylor Whitaker ","June 28, 1863","","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker6"," Stephen  Whitaker "," James  Whitaker ","July 23, 1863","Knoxville","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker7"," Stephen  Whitaker "," James  Whitaker ,  Mary McBrayer Whitaker ","August 2, 1863","","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker7"," Stephen  Whitaker "," James  Whitaker ,  Mary McBrayer Whitaker ","August 2, 1863","","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker8"," Stephen  Whitaker "," James  Whitaker ","August 13, 1863","","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"Whitaker9"," Stephen  Whitaker "," James  Whitaker ","August 25, 1863","","","TN","","Cherokee County","NC","Stephen Whitaker Papers"
"WilliamCulbertson10"," William  Culbertson "," Julina  Culbertson ","December 7, 1862","Nashville","","TN","Bridgewater","Williams County","OH","William Culbertson Papers"
"WilliamCulbertson11"," William  Culbertson "," Julina  Culbertson ","December 14, 1862","Nashville","","TN","Bridgewater","Williams County","OH","William Culbertson Papers"
"WilliamCulbertson12"," William  Culbertson "," Julina  Culbertson ","December 20, 1862","Nashville","","TN","Bridgewater","Williams County","OH","William Culbertson Papers"
"WilliamCulbertson13"," William  Culbertson "," Julina  Culbertson ","January 7, 1863","Nashville","","TN","Bridgewater","Williams County","OH","William Culbertson Papers"
"WilliamCulbertson14"," William  Culbertson "," Julina  Culbertson ","January 19, 1863","Murfreesboro","","TN","Bridgewater","Williams County","OH","William Culbertson Papers"
"WilliamCulbertson15"," William  Culbertson "," Julina  Culbertson ","February 5, 1863","Murfreesboro","","TN","Bridgewater","Williams County","OH","William Culbertson Papers"
"WilliamCulbertson16"," William  Culbertson "," Julina  Culbertson ","March 5, 1863","Murfreesboro","","TN","Bridgewater","Williams County","OH","William Culbertson Papers"
"WilliamCulbertson17"," William  Culbertson "," Julina  Culbertson ","March 15, 1863","Murfreesboro","","TN","Bridgewater","Williams County","OH","William Culbertson Papers"
"WilliamCulbertson18"," William  Culbertson "," Julina  Culbertson ","March 26, 1863","Triune","","TN","Bridgewater","Williams County","OH","William Culbertson Papers"
"WilliamCulbertson19"," William  Culbertson "," Julina  Culbertson ","April 19, 1863","Triune","","TN","Bridgewater","Williams County","OH","William Culbertson Papers"
"WilliamCulbertson20"," William  Culbertson "," Julina  Culbertson ","June 12, 1863","Triune","","TN","Bridgewater","Williams County","OH","William Culbertson Papers"
"WilliamCulbertson7"," William  Culbertson "," Julina  Culbertson ","November 9, 1862","Gallatin","","TN","Bridgewater","Williams County","OH","William Culbertson Papers"
"WilliamCulbertson8"," William  Culbertson "," Julina  Culbertson ","November 27, 1862","Gallatin","","TN","Bridgewater","Williams County","OH","William Culbertson Papers"
"WilliamCulbertson9"," William  Culbertson "," Julina  Culbertson ","November 30, 1862","Nashville","","TN","Bridgewater","Williams County","OH","William Culbertson Papers"
"Wort11"," Loyal Barber Wort "," Susan G. (Hendershot) Wort ","September 11, 1862","Nashville","","TN","Huntsville","Defiance County","OH","Loyal Barber Wort Papers"
"Wort12"," Loyal Barber Wort "," Susan G. (Hendershot) Wort ","November 15, 1862","Nashville","","TN","Hicksville","Defiance County","OH","Loyal Barber Wort Papers"
"Wort13"," Loyal Barber Wort "," Susan G. (Hendershot) Wort ","November 27, 1862","Nashville","","TN","Hicksville","Defiance County","OH","Loyal Barber Wort Papers"
"Wort14"," Loyal Barber Wort "," Susan G. (Hendershot) Wort ","December 1, 1862","Nashville","","TN","Hicksville","Defiance County","OH","Loyal Barber Wort Papers"
"Wort15"," Loyal Barber Wort "," Susan G. (Hendershot) Wort ","December 19, 1862","Nashville","","TN","Hicksville","Defiance County","OH","Loyal Barber Wort Papers"
"Wort16"," Loyal Barber Wort "," Susan G. (Hendershot) Wort ","December 26, 1862","Nashville","","TN","Hicksville","Defiance County","OH","Loyal Barber Wort Papers"
"Wort4"," Loyal Barber Wort "," Susan G. (Hendershot) Wort ","February 26, 1862","Nashville","","TN","Hicksville","Defiance County","OH","Loyal Barber Wort Papers"
